Reaction ID,RXN type,Reactant(s)
10286205,inter_rxn_one_to_beta,"['C=CCOC', 'COC(=O)/C=C/c1cccc(N(Cc2ccc(Br)cc2)C(=O)C2CCCCC2)c1']"
10287191,inter_rxn_one_to_beta,"['C=CC(=O)OCCCC', 'Cc1cc(C)c(Br)c(C)c1']"
10324734,inter_rxn_one_to_beta,"['C=CC=O', 'Brc1ccc2ccccc2c1']"
10342174,inter_rxn_one_to_beta,"['C=CC(O)C(F)(F)C(=O)OCC', 'Ic1cccs1']"
10343779,inter_rxn_one_mixture,"['C=CCCC(O)CC', 'Brc1ccsc1']"
10381388,inter_rxn_one_to_beta,"['C=CCOCc1ccccc1', 'Ic1ccc2[nH]ccc2c1']"
10389352,inter_rxn_one_to_beta,"['C=CC(O)C(F)(F)C(=O)OCC', 'Cc1ccccc1I']"
10391304,inter_rxn_one_to_alpha,"['C=CCC(C)O', 'Cc1cc(C)c(Br)c(C)c1']"
10397510,inter_rxn_one_to_beta,"['C=CC(O)C(F)(F)C(=O)OCC', 'Cc1ccc(I)cc1']"
10397862,inter_rxn_one_to_beta,"['C=CC(O)C(F)(F)C(=O)OCC', 'COc1ccc(I)cc1']"
10398829,inter_rxn_one_to_beta,"['C=CC(O)CC(=O)OCC', 'COC(=O)c1ccc(I)cc1']"
10430167,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CC(=O)Oc1ccc(I)cc1C/C=C(\\C)CCC=C(C)C']"
10430178,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CC(=O)Oc1c(CC=C(C)C)cc(I)cc1C/C=C(\\C)CCC=C(C)C']"
10441926,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'COc1cc(Br)c(CCNC(=O)OC(C)(C)C)cc1OCc1ccccc1']"
10498584,inter_rxn_one_to_beta,"['C=Cc1ccc(Br)cc1', 'COc1ccc2cc(Br)ccc2c1']"
10501755,inter_rxn_one_to_beta,"['C=CCCCCCC', 'COC(=O)CCCCC1=C(I)CCC1=O']"
10503595,inter_rxn_one_to_beta,"['C=CCC(C(=O)OC)C(=O)OC', 'Brc1cccc2ccccc12']"
10512842,inter_rxn_one_to_beta,"['C=Cc1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1', 'Brc1ccc2ccc3ccc(Br)cc3c2c1']"
11019437,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'COC(=O)c1cc(I)ccc1N']"
11077023,inter_rxn_one_to_beta,"['C=CC(N)=O', 'Brc1ccccc1I']"
11094369,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'Ic1ccccc1-c1ccccc1']"
11104518,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1cc(I)c(CCNS(=O)(=O)c2ccc(C)cc2)cc1OC']"
11141402,inter_rxn_one_to_beta,"['C=CC[C@@H]1C[C@H]([C@H](O)c2ccc(OC)c(OC)c2)CO[C@H]1c1ccc(OC)c(OC)c1', 'COc1ccc(Br)cc1OC']"
11145487,inter_rxn_one_to_beta,"['C=CSc1ccccc1', 'O=C(c1ccccc1)c1ccc(Br)cc1']"
11145532,inter_rxn_one_to_beta,"['C=CSCC', 'N#Cc1ccc(Br)cc1']"
11165800,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CCN(CC)C(=O)Oc1cnccc1I']"
11165801,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CCN(CC)S(=O)(=O)Oc1ccccc1I']"
11226786,inter_rxn_one_to_beta,"['C=Cn1cnc2c(NC)ncnc21', 'Cc1cccc(C)c1I']"
23748511,inter_rxn_one_to_beta,"['C=Cc1ccccn1', 'CNC(=O)c1ccccc1Sc1ccc2c(I)nn(C3CCCCO3)c2c1']"
24797531,inter_rxn_one_to_beta,"['C=CC[C@H](C)N(C)C(=O)OC(C)(C)C', 'CC(C)Oc1cncc(Br)c1']"
25758123,inter_rxn_one_to_beta,"['C=CC(=O)OCc1ccccc1', 'O=C(O)c1ccc(Br)c2ccccc12']"
25931197,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Cn1ncc(I)cc1=O']"
25931716,inter_rxn_one_to_beta,"['C=Cc1ccc(/C=C/c2ccccc2)cc1', 'CC1(C)c2cc(I)ccc2N2Cc3cc([N+](=O)[O-])ccc3OC21C']"
25952331,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'COc1cc(I)c2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@@]1(OC)c1c(OC(C)=O)ccc(O)c12']"
25995881,inter_rxn_one_to_alpha,"['C=CNC(C)=O', 'CCOC(=O)c1ccc(Br)cc1']"
25995882,inter_rxn_one_to_alpha,"['C=CNC(C)=O', 'Cc1ccc(Br)cc1']"
25995886,inter_rxn_one_to_alpha,"['C=CNC(C)=O', 'N#Cc1ccc(Br)cc1']"
25995888,inter_rxn_one_to_alpha,"['C=CNC(C)=O', 'COc1cc(Br)cc(OC)c1OC']"
25995890,inter_rxn_one_to_alpha,"['C=CNC(C)=O', 'CC(=O)c1ccc(Br)cc1']"
26048126,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COC(=O)[C@@H](Cc1ccc(OC)c(I)c1)NC(C)=O']"
27925353,inter_rxn_one_to_beta,"['C=Cc1ccncc1', 'C[C@H](COc1cnc(Cl)c(I)c1)NC(=O)OC(C)(C)C']"
27925354,inter_rxn_one_to_beta,"['C=Cc1ccncc1', 'C[C@H](COc1cnc(Cl)c(I)c1)N(C)C(=O)OC(C)(C)C']"
27967408,inter_rxn_one_to_beta,"['C=CCC(=O)OC', 'O=c1ccn(Cc2ccc(I)cc2)c(=O)[nH]1']"
27970671,inter_rxn_one_to_beta,"['C=CC(=O)CCCCC', 'C=C(Br)CCO']"
28156367,inter_rxn_one_to_beta,"['C=CCOC(C)=O', 'O=[N+]([O-])c1ccc(Br)cc1']"
28171672,inter_rxn_one_to_beta,"['C=Cc1cc(OC)cc(OC)c1', 'COc1ccc(I)cc1']"
28186345,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'N#Cc1c(Br)cncc1I']"
28191498,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'CCN(CC)c1cc2oc(=O)c(C(=O)O)cc2cc1I']"
28225856,inter_rxn_one_to_beta,"['C=Cc1nc2c(N)ncnc2n1[C@H]1C[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](CO[Si](C)(C)C(C)(C)C)O1', 'Cc1ccccc1Br']"
28240126,inter_rxn_one_to_beta,"['C=C[C@@H](CO[Si](C)(C)C(C)(C)C)NC(=O)OCc1ccccc1', 'Brc1ccc2ccc3cccc4ccc1c2c34']"
28240128,inter_rxn_one_to_beta,"['C=C[C@@H](CO[Si](C)(C)C(C)(C)C)NC(=O)OCc1ccccc1', 'COc1ccc2cc(Br)ccc2c1']"
28251102,inter_rxn_one_to_beta,"['C=CC(=O)OCC(C)C', 'CC(=O)Nc1ccc(Br)c[n+]1[O-]']"
28320953,inter_rxn_one_to_beta,"['C=CS(=O)(=O)Oc1ccccc1', 'Clc1ccc(I)cc1']"
28320956,inter_rxn_one_to_beta,"['C=CS(=O)(=O)Oc1ccccc1', 'COc1ccc(I)cc1']"
28330245,inter_rxn_one_to_beta,"['C=Cc1ccc2c(c1)Sc1ccccc1N2CCCCCCCC', 'O=Cc1ccc(I)cc1']"
28390214,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'Cc1nn(C)c(C)c1Br']"
28391798,inter_rxn_one_to_beta,"['C=CN1C(=O)c2ccccc2C1=O', 'FC(F)(F)c1ccc(I)cc1']"
28391805,inter_rxn_one_to_beta,"['C=CN1C(=O)c2ccccc2C1=O', 'COC(=O)Cc1cccc(Br)c1']"
28509763,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'O=C1Nc2ccccc2O/C1=C\\c1ccc(Br)cc1']"
28643783,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CS(=O)(=O)Nc1ccc(I)cc1F']"
28661093,inter_rxn_one_to_beta,"['C=Cc1ccccn1', 'Cc1ccc(S(=O)(=O)Oc2cccc3c(Br)ccnc23)cc1']"
28661094,inter_rxn_one_to_beta,"['C=Cc1ccncc1', 'Cc1ccc(S(=O)(=O)Oc2cccc3c(Br)ccnc23)cc1']"
28661101,inter_rxn_one_to_beta,"['C=Cc1c(OC)cc(OC)cc1OC', 'Cc1ccc(S(=O)(=O)Oc2cccc3c(Br)ccnc23)cc1']"
28695955,inter_rxn_one_to_beta,"['C=CC(=O)CCCCC', 'Ic1ccccc1']"
28722253,inter_rxn_one_to_beta,"['C=CCN1C(=O)c2ccccc2C1=O', 'COc1ccc(I)cc1']"
28762482,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'CCOC(=O)COc1ccc(I)cc1']"
28762667,inter_rxn_one_to_beta,"['C=CP(=O)(OCC)OCC', 'COCOc1ccc(Cc2c(C)cc(OS(=O)(=O)C(F)(F)F)cc2C)cc1C(C)C']"
28818917,inter_rxn_one_to_beta,"['C=CC(=O)O', 'COC(=O)c1c(I)cc2c(c1OCc1ccccc1)OCO2']"
28833493,inter_rxn_one_to_beta,"['C=CCOc1ccc(Cl)cc1', 'Ic1ccccc1']"
28833500,inter_rxn_one_to_beta,"['C=CCOc1ccccc1', 'Brc1ccc(I)cc1']"
28833502,inter_rxn_one_to_beta,"['C=CCOc1ccccc1', 'COc1ccc(I)cc1']"
28838191,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'Ic1ccc(-c2cc(CN3CCOCC3)on2)cc1']"
28846029,inter_rxn_one_to_beta,"['C=Cc1ccccn1', 'O=C1CCC(c2ccc(Br)cc2)O1']"
28846061,inter_rxn_one_to_beta,"['C=Cc1ccccc1Cl', 'O=C1CCC(c2ccc(Br)cc2)O1']"
28947602,inter_rxn_one_to_beta,"['C=CC(=O)Nc1ccccc1C(=O)OC', 'CC(=O)Nc1ccc2cc(Br)ccc2c1']"
29088548,inter_rxn_one_to_beta,"['C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21', 'Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1I']"
29088549,inter_rxn_one_to_beta,"['C=Cn1cnc2c(NCCCN(C)C)ncnc21', 'Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1I']"
29118919,inter_rxn_one_to_beta,"['C=CC(NC(C)=O)(c1ccccc1)c1ccccc1', 'CC(C)(C)OC(=O)c1ccc(Br)cc1']"
29178098,inter_rxn_one_to_beta,"['C=CC(N)=O', 'O=c1c(C2=NS(=O)(=O)c3cc(I)ccc3N2)c(O)c2cc(F)ccc2n1CCC1CC1']"
29317689,inter_rxn_one_to_beta,"['C=CC(=O)N(C(C)C)C(C)C', 'Cc1ccc(I)s1']"
29317693,inter_rxn_one_to_beta,"['C=CC(=O)N1CCOCC1', 'CSc1ccc(Br)cc1']"
29317706,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'Fc1cc(F)cc(Br)c1']"
29317717,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'COc1ccc(I)cc1N']"
29317718,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'Cc1cc(C)cc(OS(=O)(=O)C(F)(F)F)c1']"
29317721,inter_rxn_one_to_beta,"['C=Cc1cc(C)ccc1C', 'N#Cc1ccccc1Br']"
29432847,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'O=CC1=C(Br)CCCCC1']"
29432850,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'O=CC1=C(Br)c2ccccc2CC1']"
29448254,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'IC1=C(c2ccccc2)[Se]CC1']"
29455000,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'CSc1ccc(Cl)cc1']"
29462615,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Brc1ccc2sccc2c1']"
29462616,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'BrC=C(c1ccccc1)c1ccccc1']"
29501762,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc(Br)c(NCc2ccccc2)c1']"
29527101,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CCCc1nc2c(C)cccc2n1Cc1ccc(I)cc1']"
29533404,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc(I)c(C=O)c1']"
29586602,inter_rxn_one_to_beta,"['C=CC#N', 'Cc1cc(Br)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c([N+](=O)[O-])cc1[N+](=O)[O-]']"
30032962,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Nc1ccc(Br)cn1']"
30046208,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Br']"
30183359,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'N#Cc1ccc(Br)cc1']"
30347183,inter_rxn_one_to_beta,"['C=Cc1nc2c(=O)[nH]c(N=CN(C)C)nc2n1[C@H]1C[C@H](O)[C@@H](CO)O1', 'CC(=O)c1ccc(Br)cc1']"
30528157,inter_rxn_one_to_beta,"['C=CB1OC(C)CC(C)(C)O1', 'COC(=O)c1ccccc1I']"
30794732,inter_rxn_one_to_beta,"['C=Cc1ccncc1', 'CCN(c1ccccc1)c1cccc(Br)n1']"
30945671,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'Brc1ccccc1C1OCCO1']"
31772457,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc(C2=C(I)c3nc4ccccc4cc3C(OC)O2)cc1']"
31772458,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'COc1ccc(C2=C(I)c3nc4ccccc4cc3C(OC)O2)cc1']"
31772461,inter_rxn_one_to_beta,"['C=CC(=O)N(C)C', 'COC1OC(c2ccc(C)cc2)=C(I)c2nc3ccccc3cc21']"
31772467,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc2nc3c(cc2c1)C(OC)OC(c1ccccc1)=C3I']"
31772481,inter_rxn_one_to_beta,"['C=CC(=O)N(C)C', 'COC1OC(c2ccsc2)=C(I)c2nc3ccccc3cc21']"
31772484,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COC1OC(c2ccsc2)=C(I)c2nc3ccccc3cc21']"
31772490,inter_rxn_one_to_beta,"['C=CC(=O)N(C)C', 'COc1ccc2nc3c(cc2c1)C(OC)OC(c1ccsc1)=C3I']"
31772493,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc2nc3c(cc2c1)C(OC)OC(c1ccsc1)=C3I']"
31772494,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'COc1ccc2nc3c(cc2c1)C(OC)OC(c1ccsc1)=C3I']"
31772496,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CCc1ccc(C2=C(I)c3nc4ccc(OC)cc4cc3C(OC)O2)cc1']"
31772497,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'CCc1ccc(C2=C(I)c3nc4ccc(OC)cc4cc3C(OC)O2)cc1']"
31772498,inter_rxn_one_to_beta,"['C=CC(=O)N(C)C', 'COc1ccc2nc3c(cc2c1)C(OC)OC(C1CCCCC1)=C3I']"
31772500,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc2nc3c(cc2c1)C(OC)OC(C1CCCCC1)=C3I']"
31813802,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'Brc1ccc2ccc3cccc4ccc1c2c34']"
31813803,inter_rxn_one_to_beta,"['C=Cc1ccc(C)cc1', 'Brc1ccc2ccc3cccc4ccc1c2c34']"
31813810,inter_rxn_one_to_beta,"['C=Cc1ccc(C(C)(C)C)cc1', 'Brc1ccc2ccc3cccc4ccc1c2c34']"
31889943,inter_rxn_one_to_beta,"['C=CC(=O)OCCCC', 'CC(C)(C)OC(=O)c1ccccc1Br']"
31905912,inter_rxn_one_to_beta,"['C=Cc1ccc(C)cc1', 'O=Cc1ccc(Cl)cc1']"
31912639,inter_rxn_one_to_beta,"['C=Cc1cc2ccc(OC)cc2oc1=O', 'Brc1cccc2ccccc12']"
32188660,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'Brc1ccc(-c2nc3ccccc3n3cccc23)cc1']"
32194276,inter_rxn_one_to_beta,"['C=CC(=O)N1CCCC1', 'CCCCC/C=C/I']"
32231111,inter_rxn_one_to_beta,"['C=Cc1ccc(N(C)C(=O)OC(C)(C)C)cc1', 'OCCOCCOCCOCCOc1ccc(I)cn1']"
32352130,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'CC(=O)c1ccccc1Br']"
32366598,inter_rxn_one_to_beta,"['C=CC#N', 'Clc1ccc(Br)cc1']"
32618723,inter_rxn_one_to_beta,"['C=Cc1ccc(N(C)C)cc1', 'O=c1cc(COC2CCCCO2)c2ccc(I)cc2o1']"
32696609,inter_rxn_one_to_beta,"['C=CC(=O)OCCC[N+](C)(C)C', 'Ic1ccccc1']"
32707790,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'O=c1c(Br)c(-c2ccccc2)oc2ccccc12']"
32799076,inter_rxn_one_to_beta,"['C=CC(C)(C)O', 'Brc1cccnc1']"
32799101,inter_rxn_one_to_beta,"['C=CC(C)(C)O', 'N#Cc1ccccc1Br']"
32922912,inter_rxn_one_to_beta,"['C=Cc1ccc(Cl)cc1', 'O=[N+]([O-])c1ccc(Cl)cc1']"
32973174,inter_rxn_one_to_beta,"['C=CS(=O)(=O)NC1CCCC1', 'Cc1ccc(CNC(=O)OC(C)(C)C)c(Br)c1']"
32973187,inter_rxn_one_to_beta,"['C=CS(=O)(=O)NCc1ccc(OC)cc1', 'CC(C)(C)OC(=O)NCc1cc(F)ccc1Br']"
32973220,inter_rxn_one_to_beta,"['C=CS(=O)(=O)NCCCCCCCC', 'Cc1ccc(CNC(=O)OC(C)(C)C)c(Br)c1']"
33010788,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'Cc1cccc(I)c1C']"
33510464,inter_rxn_one_to_alpha,"['C=CCCCCCC', 'O=S(=O)(Oc1ccc2ccccc2c1)C(F)(F)F']"
33510469,inter_rxn_one_to_alpha,"['C=CCCCCCC', 'COc1ccc(OS(=O)(=O)C(F)(F)F)cc1']"
33510470,inter_rxn_one_to_alpha,"['C=CCCCCCC', 'COc1ccccc1OS(=O)(=O)C(F)(F)F']"
33510476,inter_rxn_one_to_alpha,"['C=CCCCCCC', 'CCOC(=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1']"
34203063,inter_rxn_one_to_beta,"['C=CC(F)=C1CCN(Cc2ccccc2)CC1', 'Ic1ccccc1']"
34231730,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'Clc1ccccc1I']"
34267699,inter_rxn_one_to_beta,"['C=CC(O)c1ccccc1', 'I/C=C/C=C/CCCCOCc1ccccc1']"
34267703,inter_rxn_one_to_beta,"['C=CC(O)C(C)C', 'CC(C)(C)[Si](OCCCC/C=C/C=C/I)(c1ccccc1)c1ccccc1']"
34267704,inter_rxn_one_to_beta,"['C=CC(O)C(C)(C)C', 'CC(C)(C)[Si](OCCCC/C=C/C=C/I)(c1ccccc1)c1ccccc1']"
34267706,inter_rxn_one_to_beta,"['C=CC(C)O', 'CC(C)(C)[Si](OCCCC/C=C/C=C/I)(c1ccccc1)c1ccccc1']"
34267711,inter_rxn_one_to_beta,"['C=CC(O)C(C)O[Si](CC)(CC)CC', 'CC(C)(C)[Si](OCCCC/C=C/C=C/I)(c1ccccc1)c1ccccc1']"
34674576,inter_rxn_one_to_beta,"['C=Cc1ccc(C(=O)OC)cc1', 'CC(C)(C)OC(=O)Nc1ccc(I)cc1']"
35236756,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2s1', 'CCn1c(=O)[nH]c2ncc(Br)cc21']"
35236757,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2s1', 'CC1(C)C(=O)Nc2ncc(Br)cc21']"
35236758,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'CN(C)c1n[nH]c2ncc(Br)cc12']"
35236797,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'Cn1c(=O)[nH]c2ncc(Br)cc21']"
35236805,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1nc2ccccc2s1', 'CCn1c(=O)[nH]c2ncc(Br)cc21']"
35236806,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'CCn1c(=O)[nH]c2ncc(Br)cc21']"
35236814,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'COc1nn(C(=O)OC(C)(C)C)c2ncc(Br)cc12']"
35236820,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'O=c1[nH]c2ncc(Br)cc2n1C1CC1']"
35236821,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'O=C1Cc2cc(Br)cnc2N1']"
35236823,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'O=c1[nH]c2ncc(Br)cc2o1']"
35236825,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'Brc1cnc2[nH]cnc2c1']"
35236839,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1oc2ccccc2c1C', 'CC1(C)C(=O)Nc2ncc(Br)cc21']"
35236840,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1oc2ccccc2c1C', 'CCC1(CC)C(=O)Nc2ncc(Br)cc21']"
35236841,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1oc2ccccc2c1C', 'O=C1Nc2ncc(Br)cc2C12CCC2']"
35236854,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1sc2ccccc2c1C', 'CC1(C)C(=O)Nc2ncc(Br)cc21']"
35236855,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1sc2ccccc2c1C', 'O=C1Nc2ncc(Br)cc2C12CCC2']"
35236857,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1sc2ccccc2c1C', 'O=C1Nc2ncc(Br)cc2C12CCCC2']"
35236858,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1sc2ccccc2c1C', 'O=C1Nc2ncc(Br)cc2C12CCCCC2']"
35236870,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cn(C)c2ccccc12', 'O=C1Nc2ncc(Br)cc2C12CCC2']"
35236876,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1c(C)n(C)c2ccccc12', 'O=C1Nc2ncc(Br)cc2C12CCC2']"
35236922,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'CC1(C)C(=O)Nc2ncc(Br)cc21']"
35236926,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'CCC1(CC)C(=O)Nc2ncc(Br)cc21']"
35236936,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'O=C1Nc2ncc(Br)cc2C12CCC2']"
35236971,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'O=c1[nH]c2cc(Br)cnc2[nH]1']"
35237012,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'Brc1cnc2[nH]ncc2c1']"
35237014,inter_rxn_one_to_beta,"['C=CC(=O)N(C)Cc1cc2ccccc2n1C', 'Brc1cnc2[nH]c3ccccc3c2c1']"
36087325,inter_rxn_one_to_beta,"['C=CCCCCCC', 'O=[N+]([O-])c1ccc(I)cc1']"
36243082,inter_rxn_one_to_beta,"['C=Cc1ccc(Cl)cc1', 'O=P1(c2ccccc2)C(Br)=Cc2ccccc21']"
36542494,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Cc1ccc([N+](=O)[O-])cc1Br']"
36581718,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'O=C(c1ccc(F)cc1)c1cc(Br)cc(I)c1']"
36660882,inter_rxn_one_to_beta,"['C=CC(=O)O', 'Clc1cc(Cl)c(I)cc1Cl']"
36679625,inter_rxn_one_to_beta,"['C=CC#N', 'CCOC(=O)c1ccc(Br)cc1']"
36830625,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Cc1cccc(Br)n1']"
37411643,inter_rxn_one_mixture,"['C=Cc1ccccc1Br', 'IC1=CO[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1']"
38571051,inter_rxn_one_to_beta,"['C=Cc1ccc(Cl)cc1', 'Nc1ccccc1Br']"
38857159,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I']"
38879983,inter_rxn_one_to_beta,"['C=C[Si](OCC)(OCC)OCC', 'CCCCCCCCOc1ccc2cc(Br)ccc2c1']"
38890486,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc(S(=O)(=O)N2CCc3cc(Br)cc(OCc4ccccc4)c32)cc1']"
39072472,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'O=C(c1ccc(I)cc1)c1cccnc1Cl']"
39113357,inter_rxn_one_to_beta,"['C=CC(=O)OCCCC', 'O=C(O)c1ccc(Br)cc1']"
39229889,inter_rxn_one_to_beta,"['C=C[C@@]1(C)OC(C)=C(C(=O)OC)C1=O', 'CC/C=C/I']"
39232860,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'Fc1ccccc1I']"
39577998,inter_rxn_one_to_beta,"['C=CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C', 'O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I']"
39577999,inter_rxn_one_to_beta,"['C=CC(=O)OCCCCCCCCCCCC', 'O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I']"
39693470,inter_rxn_one_to_beta,"['C=Cc1ccc2c(c1)Sc1ccccc1N2CC', 'N#CC(=C(c1ccccc1)c1ccccc1)c1ccc(Br)cc1']"
39761684,inter_rxn_one_to_beta,"['C=CCC(=O)OCC(C)C', 'COc1ccc(OC)c(Br)c1']"
39968092,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'Cc1ccc(N)c(I)c1']"
39968095,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'COc1ccc(CNc2ccc(C)cc2I)cc1']"
40017875,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'Cc1ccc2c(c1OS(=O)(=O)C(F)(F)F)CCC=C2']"
40327160,inter_rxn_one_to_beta,"['C=Cc1ccc(Br)cc1', 'CC(C)(C)OC(=O)NCC(=O)Nc1ccc(I)cc1']"
40502061,inter_rxn_one_to_beta,"['C=Cc1scnc1C', 'Ic1ccccc1']"
40502065,inter_rxn_one_to_beta,"['C=Cc1scnc1C', 'COc1ccc(I)cc1']"
40724790,inter_rxn_one_to_beta,"['C=C/C=C/C(=O)N(CCCC)CCCC', 'COc1cccc(Br)c1']"
40744790,inter_rxn_one_to_beta,"['C=Cc1ccc(OC(C)=O)cc1', 'COc1ccc(Br)cc1OC']"
41590571,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CCOC(=O)Nc1ccccc1C1=C(I)CCO1']"
41924722,inter_rxn_one_to_beta,"['C=CC(=O)O', 'Nc1ccccc1I']"
